filename,years,max_year,num_unique_years
79000185-HK.txt,1980,1980,1
16072040-Z17.txt,2019,2019,1
15046550-e03.txt,2015,2015,1
12031490-h04.txt,2012,2012,1
0404841-padi.txt,2004,2004,1
0305431.txt,2004,2004,1
08069060-s01.txt,2008,2008,1
18045860-E02.txt,"2018, 2018",2018,1
0301435-padi.txt,2003,2003,1
00023530-I07.txt,2000,2000,1
0503569.txt,2005,2005,1
NOPADI-PX-3-085-L.txt,1994,1994,1
0406405.txt,2005,2005,1
21045990-Q13.txt,2022,2022,1
11046200-s01.txt,2011,2011,1
04053350-a16-e.txt,2006,2006,1
13058820-a08.txt,2013,2013,1
05019070-m36.txt,2012,2012,1
11016920-z06.txt,2011,2011,1
18046390-E01.txt,"2017, 2018",2018,2
12004480-k10.txt,"2011, 2012",2012,2
10044010-h06.txt,2011,2011,1
K-4-768-L.txt,1966,1966,1
10092490-t03.txt,2010,2010,1
11046850-c13.txt,"2006, 2013",2013,2
13053150-m13.txt,"2014, 2010",2014,2
19008820-Q01.txt,2019,2019,1
18068720-J11.txt,2019,2019,1
16099960-O37.txt,2020,2020,1
22059360-C04.txt,"2022, 2022",2022,1
96089550.txt,"1997, 1997",1997,1
0408192-padi.txt,2004,2004,1
22041220-C05.txt,2022,2022,1
L-1-437-L.txt,1975,1975,1
20057460-B06.txt,"2020, 2020",2020,1
21069110-N05.txt,2022,2022,1
04069760-v15-e.txt,2005,2005,1
21033200-G11.txt,2022,2022,1
20002690-E02.txt,2020,2020,1
22020290-R03.txt,"2022, 2021",2022,2
07111930-n13.txt,2010,2010,1
16061670-m06.txt,2017,2017,1
22002590-E01.txt,"2022, 2022",2022,1
NOPADI-P-7-050-L.txt,1997,1997,1
13000580-o04.txt,"2012, 2012, 2012, 2013",2013,2
17026670-Z09.txt,2019,2019,1
NOPADI-NE-6-063-L.txt,"1991, 1992",1992,2
08074920-s21.txt,2011,2011,1
07050330-r06.txt,2010,2010,1
05066850-h11-e.txt,"2004, 1991, 2007",2007,3
10032250-m10.txt,2011,2011,1
03093620-a21.txt,2008,2008,1
NOPADI-NH-6-153-L.txt,1994,1994,1
11070710-c09.txt,2012,2012,1
10023320-k06.txt,2012,2012,1
18001560-E03.txt,2018,2018,1
13003360-m12.txt,2013,2013,1
07108570-c04.txt,2008,2008,1
06101350-t03-e.txt,2007,2007,1
PADI-NF-2-843-L.txt,"1993, 1991, 1991, 1991, 1991, 1991, 1988, 1988, 1991, 1993",1993,3
17023340-A44.txt,2021,2021,1
14089400-e03.txt,2015,2015,1
10061160-b07.txt,2011,2011,1
780000789.txt,1979,1979,1
05113390-o13-e.txt,2006,2006,1
16038650-t04.txt,2017,2017,1
15024610-e01.txt,2015,2015,1
LX-3-309-L.txt,1977,1977,1
20061580-F04.txt,"2020, 2020",2020,1
09026310-c03.txt,2009,2009,1
21015700-O01.txt,2021,2021,1
16038220-z02.txt,2016,2016,1
0004224.txt,2000,2000,1
16096860-K19.txt,2020,2020,1
16006750-a02.txt,2016,2016,1
18035150-R03.txt,"2018, 2018",2018,1
21078810-E03.txt,2022,2022,1
17077050-K03.txt,2018,2018,1
e-80000295-hk.txt,1980,1980,1
04118610-h05-e.txt,2005,2005,1
10029280-m04.txt,2010,2010,1
padi-na-2-441-l.txt,1988,1988,1
00027900-Q03.txt,2000,2000,1
15031320-t15.txt,2015,2015,1
16086860-h01.txt,2016,2016,1
17096320-M23.txt,2019,2019,1
16052030-l02.txt,2016,2016,1
padi-nf-4-861-l.txt,1993,1993,1
08106920-o12.txt,2009,2009,1
PADI-NC-2-826-L.txt,1990,1990,1
0006127-padi.txt,2004,2004,1
00012330-G04.txt,"2000, 2000",2000,1
15005740-v04.txt,2016,2016,1
06017590-a03-e.txt,2006,2006,1
13084350-w03.txt,"2010, 2010, 2013, 2013, 2014",2014,3
18065560-O17.txt,"2019, 2019, 2020",2020,2
0205627.txt,2004,2004,1
09014680-n20.txt,2011,2011,1
04025770-n56-e.txt,2007,2007,1
PADI-NC-4-797-L.txt,1990,1990,1
0206802-padi.txt,2003,2003,1
padi-ng-1-752-l.txt,"1994, 1993, 1993, 1993, 1993, 1993, 1992, 1992, 1993, 1993, 1993, 1993, 1993, 1991, 1993, 1984, 1984, 1984, 1987, 1987, 1993, 1994",1994,6
18069240-J03.txt,2018,2018,1
20071870-A12.txt,2020,2020,1
13028110-a10.txt,2013,2013,1
14017030-o11.txt,2015,2015,1
16003530-o06.txt,2016,2016,1
16006900-a03.txt,2016,2016,1
07102700-k02-e.txt,2007,2007,1
06013750-n03-e.txt,2006,2006,1
PADI-LE-1-001-L.txt,1981,1981,1
17031440-Z10.txt,2018,2018,1
08071950-r09.txt,2009,2009,1
14070390-z10.txt,2016,2016,1
9806790.txt,"1998, 1998, 1998, 1998, 1998, 1998, 1998, 1998, 1998, 1998",1998,1
06082340-f06-e.txt,"2005, 2007, 2006, 2005, 2005, 2007",2007,3
9506319.txt,1997,1997,1
07032920-n06.txt,2011,2011,1
09093300-m02.txt,"2008, 2009",2009,2
19037470-E03.txt,2019,2019,1
PADI-LH-1-309-L.txt,1985,1985,1
20085440-M25.txt,2022,2022,1
11002230-m09.txt,2011,2011,1
20066310-Q04.txt,2021,2021,1
padi-p-4-309-l.txt,1996,1996,1
0401135-padi.txt,2005,2005,1
16100150-i01.txt,2016,2016,1
18067480-G03.txt,2018,2018,1
PADI-N-3-757-L.txt,1986,1986,1
13015280-v34.txt,2016,2016,1
18027590-O02.txt,2018,2018,1
PADI-ND-1-221-L.txt,1990,1990,1
22061910-F02.txt,2022,2022,1
21007590-M09.txt,"2020, 2022",2022,2
13056600-l19.txt,2016,2016,1
16018570-w09.txt,2016,2016,1
08064200-s31.txt,2011,2011,1
0307743.txt,2004,2004,1
15015320-l02.txt,2015,2015,1
22011930-A07.txt,2022,2022,1
09018630-t05.txt,"2009, 2009",2009,1
18068470-J06.txt,2019,2019,1
18015160-J06.txt,2018,2018,1
10030060-s07.txt,2010,2010,1
15033350-i01.txt,2015,2015,1
NOPADI-P-8-064-L.txt,1997,1997,1
10003900-m28.txt,2012,2012,1
11077190-c04.txt,2012,2012,1
19039380-B05.txt,2019,2019,1
9908795.txt,2001,2001,1
15008110-a06.txt,2015,2015,1
04066710-z15-e.txt,2007,2007,1
21041920-E03.txt,"2015, 2014, 2021, 2015",2021,3
17065250-F08.txt,2018,2018,1
PADI-NC-4-282-L.txt,1990,1990,1
19087110-B11.txt,2021,2021,1
08068870-c23.txt,2009,2009,1
14030370-b05.txt,"2011, 2015",2015,2
0109098.txt,"2003, 2000, 2000, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2007, 2001, 2000, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2004",2007,5
08047770-t06.txt,2008,2008,1
10042790-h04.txt,2010,2010,1
16013470-t14.txt,2016,2016,1
13011410-c11.txt,2013,2013,1
0200762.txt,"2002, 2002",2002,1
01022030-n25.txt,2009,2009,1
15026380-c13.txt,2016,2016,1
16044210-O28.txt,2019,2019,1
15087700-t02.txt,2016,2016,1
9900336.txt,2001,2001,1
07094920-o09.txt,2009,2009,1
NOPADI-PX-2-267-L.txt,1994,1994,1
22001670-O04.txt,2022,2022,1
18057690-Z09.txt,2019,2019,1
14046800-e05.txt,2014,2014,1
09002010-n07.txt,2009,2009,1
0508830.txt,2005,2005,1
0104225.txt,2004,2004,1
07023950-r13.txt,2010,2010,1
7700297.txt,"1977, 1977",1977,1
00026670-V05.txt,2000,2000,1
L-2-133-L.txt,1976,1976,1
20077740-O04.txt,2021,2021,1
0309535-padi.txt,2003,2003,1
14056870-c08.txt,2016,2016,1
09038810-n20.txt,2010,2010,1
11035340-e06.txt,"2009, 2010, 2010, 2010, 2010, 2009",2010,2
09104520-z04.txt,2010,2010,1
PADI-LD-2-203-L.txt,1980,1980,1
15001820-l01.txt,2015,2015,1
11005800-h02.txt,2011,2011,1
21074180-J01.txt,2021,2021,1
69000171-padi.txt,1970,1970,1
0506821.txt,2005,2005,1
13067380-z20.txt,"2013, 2014",2014,2
17013000-z08.txt,2017,2017,1
0200077a.txt,"2002, 2002, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2002, 2001, 2002, 2002, 2001, 2001, 2002, 2001, 2001, 2002, 2001, 2002, 2002, 2001, 2002, 2001, 2001, 2002, 2002, 2001, 1983, 2001, 2002",2002,3
16029160-c01.txt,"2016, 2016",2016,1
09017400-l02.txt,2009,2009,1
05002660-o03-e.txt,2005,2005,1
15056130-h08.txt,2015,2015,1
05099190-n52.txt,2009,2009,1
14083290-m04.txt,2016,2016,1
18068630-E08.txt,"2018, 2019",2019,2
14005030-a13.txt,2014,2014,1
06084770-n20.txt,2008,2008,1
07082700-c05.txt,2010,2010,1
13013640-t23.txt,"2012, 2015",2015,2
L-2-703-L.txt,1976,1976,1
PADI-ND-3-217-L.txt,1991,1991,1
LA-2-485-L.txt,"1978, 1976",1978,2
98081890.txt,1999,1999,1
06046120-m06-e.txt,2007,2007,1
16055200-t02.txt,2016,2016,1
20049670-Q06.txt,2020,2020,1
20052540-N03.txt,2020,2020,1
07000740-o19.txt,2009,2009,1
07070080-r05.txt,2009,2009,1
08019120-r05.txt,2008,2008,1
00029460-E06.txt,2000,2000,1
08078590-h04.txt,2009,2009,1
12059730-c15.txt,"2016, 2016, 2016",2016,1
12051440-h01.txt,2012,2012,1
19030700-E09.txt,2020,2020,1
06058390-c13.txt,2008,2008,1
0304706.txt,2003,2003,1
LA-1-494-L.txt,1978,1978,1
0300560.txt,2003,2003,1
16036340-m05.txt,2017,2017,1
11056430-s06.txt,2012,2012,1
03084870-n17-e.txt,"2005, 2006",2006,2
15027480-E21.txt,"2015, 2017, 2019",2019,3
08076620-h02.txt,2009,2009,1
nopadi-nx-2-007-l.txt,"1986, 1986, 1981",1986,2
79000436-HK.txt,1980,1980,1
05089120-p10-e.txt,2007,2007,1
9705496.txt,2001,2001,1
09043790-b05.txt,2010,2010,1
09055530-n05.txt,2010,2010,1
l-1-757-l.txt,1976,1976,1
19080400-M02.txt,"2019, 2019, 2016",2019,2
0300212.txt,2003,2003,1
0204706.txt,2002,2002,1
NOPADI-PX-2-086-L.txt,1994,1994,1
07102850-k04.txt,2009,2009,1
00034730.txt,2000,2000,1
10045490-z02.txt,2010,2010,1
19047050-R01.txt,2019,2019,1
04068170-s08-e.txt,"2003, 2005",2005,2
0501431.txt,2005,2005,1
02064270-a22-e.txt,"1998, 2006",2006,2
21053260-M08.txt,2022,2022,1
PADI-NE-1-053-L.txt,1991,1991,1
0310954.txt,"2004, 2001, 2004",2004,2
09058870-s09.txt,2010,2010,1
04002946.txt,2007,2007,1
0005339.txt,2000,2000,1
PADI-LE-4-053-L.txt,1982,1982,1
15051920-e26.txt,2016,2016,1
PADI-NC-2-428-L.txt,1990,1990,1
11058900-p05.txt,2011,2011,1
PADI-NE-1-855-L.txt,1992,1992,1
13006830-m30.txt,2015,2015,1
09045090-t07.txt,2010,2010,1
00002990-P02.txt,2000,2000,1
0307582.txt,2004,2004,1
22061030-F02.txt,2022,2022,1
19085000-B04.txt,2020,2020,1
07052770-n03-e.txt,2007,2007,1
04109400-s03-e.txt,"2004, 2005",2005,2
19082950-Y06.txt,2020,2020,1
95007709-HK.txt,1996,1996,1
11089550-b02.txt,2011,2011,1
14072980-i09.txt,2016,2016,1
20021440-V14.txt,"2020, 2020",2020,1
08052680-v05.txt,2009,2009,1
0203900.txt,2002,2002,1
06031510-11t-e.txt,"2006, 2007",2007,2
0409910.txt,2005,2005,1
13071540-m15.txt,2016,2016,1
02010996.txt,2003,2003,1
09053910-b18.txt,2011,2011,1
20051640-N05.txt,2020,2020,1
19083820-K05.txt,2020,2020,1
13019580-v03.txt,2013,2013,1
18019630-Q13.txt,"2018, 2018, 2019",2019,2
KA-1-589-L.txt,1968,1968,1
19078460-K12.txt,2021,2021,1
78000637-HK.txt,1979,1979,1
13047220-b03.txt,2013,2013,1
K-2-342-L.txt,"1965, 1966, 1965",1966,2
11028460-b12.txt,2013,2013,1
17064880-K20.txt,"2018, 2019, 2016",2019,3
13051630-s29.txt,"2013, 2015",2015,2
0402910-padi.txt,2004,2004,1
12044070-e04.txt,2013,2013,1
09071390-r07.txt,2010,2010,1
19038200-G02.txt,2019,2019,1
padi-ng-4-778-l.txt,1994,1994,1
padi-lg-1-778-l.txt,1984,1984,1
09032180-c02.txt,2009,2009,1
PADI-LG-2-001-L.txt,1984,1984,1
07084120-w09.txt,2009,2009,1
0409125.txt,"1999, 2005",2005,2
22086040-L04.txt,2023,2023,1
0404415.txt,2005,2005,1
PADI-N-1-418-L.txt,1986,1986,1
08106550-t02.txt,2009,2009,1
0006793.txt,2000,2000,1
PADI-LD-3-219-L.txt,1981,1981,1
PADI-LE-2-425-L.txt,1982,1982,1
15008020-o05.txt,2017,2017,1
16002540-z15.txt,2017,2017,1
21063850-N05.txt,2021,2021,1
18048230-N06.txt,2019,2019,1
0204128.txt,2004,2004,1
padi-nh-5-057-l.txt,1995,1995,1
20053200-N01.txt,2020,2020,1
08085630-c06.txt,2008,2008,1
9705290.txt,1997,1997,1
10083730-c06.txt,2010,2010,1
21062580-Y01.txt,"2020, 2021",2021,2
20033830-Z10.txt,2022,2022,1
04108110-a05-e.txt,2005,2005,1
93004556-HK.txt,1995,1995,1
20074560-A01.txt,2020,2020,1
pda-9-77-70-332.txt,1978,1978,1
16094300-v09.txt,2017,2017,1
04102530-s03-e.txt,2005,2005,1
16003070-o02.txt,2016,2016,1
0205578.txt,2004,2004,1
19008930-O07.txt,2020,2020,1
PADI-LH-4-673-L.txt,1985,1985,1
16022040-t08.txt,2016,2016,1
21020560-Y01.txt,2021,2021,1
PADI-LD-4-469-L.txt,1981,1981,1
10052100-s01.txt,2010,2010,1
03049480-v49.txt,"2010, 2008, 2003, 2010, 2008, 2008, 2003, 2009, 2010, 2010, 2010, 2010, 2010, 2010, 2010, 2008, 2008, 2010, 2005, 2008, 2008, 2005, 2008, 2010",2010,5
07063310-m01-e.txt,2007,2007,1
08055510-o04.txt,2008,2008,1
0408575.txt,2005,2005,1
PADI-NG-5-543-L.txt,1994,1994,1
PADI-NC-1-441-L.txt,1990,1990,1
20047960-R01.txt,2020,2020,1
09028190-t05.txt,"2009, 2007, 2009, 2006",2009,3
0500883.txt,2005,2005,1
16051530-l02.txt,2016,2016,1
0207801-padi.txt,2004,2004,1
PADI-ND-1-045-L.txt,1990,1990,1
06099720-v04-e.txt,2007,2007,1
15040880-h01.txt,2015,2015,1
10095620-k09.txt,2012,2012,1
15079260-v06.txt,2016,2016,1
08073050-r11.txt,"2007, 2008, 2006, 2009, 2008, 2005",2009,5
21001450-O05.txt,2021,2021,1
12053070-m04.txt,2012,2012,1
08030800-h06.txt,2008,2008,1
9801438.txt,1999,1999,1
PADI-NB-4-873-L.txt,1989,1989,1
21017620-Y03.txt,"2021, 2021",2021,1
9805886.txt,2002,2002,1
03039170-h16-e.txt,2007,2007,1
21074800-J02.txt,2021,2021,1
11016360-b08.txt,2011,2011,1
0301911.txt,2003,2003,1
0203874.txt,"1998, 2004",2004,2
14062220-w04.txt,2014,2014,1
10073730-l20.txt,"2010, 2012",2012,2
23004670-X02.txt,2023,2023,1
05034510-g07-e.txt,2005,2005,1
23010830-E02.txt,2023,2023,1
21058220-G01.txt,2021,2021,1
05079180-n02-e.txt,2005,2005,1
14031920-w23.txt,"2015, 2015",2015,1
07058530-r07-e.txt,"2007, 2007",2007,1
06026960-t06-e.txt,2006,2006,1
20091720-J01.txt,2021,2021,1
13084700-m04.txt,2014,2014,1
21075840-R06.txt,"2021, 2022",2022,2
9706028.txt,1998,1998,1
0105631a.txt,"2000, 2002, 2003, 2003, 2003",2003,3
00026390-I07.txt,2000,2000,1
15034150-g02.txt,2015,2015,1
06011750-b03-e.txt,"2006, 2005, 2005, 2005, 2006",2006,2
padi-lf-2-393-l.txt,1983,1983,1
21008070-B01.txt,2021,2021,1
KA-2-189-L.txt,1968,1968,1
PADI-NA-4-487-L.txt,1989,1989,1
14001190-k05.txt,2014,2014,1
05055410-03n.txt,2005,2005,1
13007610-v04.txt,2013,2013,1
08047840-t01.txt,2008,2008,1
0307623.txt,2003,2003,1
13071970-t18.txt,2014,2014,1
19006490-A05.txt,2019,2019,1
PADI-LD-2-187-L.txt,1980,1980,1
padi-nf-3-387-l.txt,1993,1993,1
0203451.txt,2002,2002,1
padi-nx-3-255-l.txt,1987,1987,1
14061370-o01.txt,2014,2014,1
0309612-padi.txt,2004,2004,1
08058560-n02.txt,2008,2008,1
06036920-h03-e.txt,2006,2006,1
20026110-J04.txt,2020,2020,1
NOPADI-PA-1-008-L.txt,1996,1996,1
18012850-R03.txt,"2018, 2016",2018,2
06104110-s05-e.txt,2007,2007,1
0304458.txt,2005,2005,1
0105932.txt,2001,2001,1
NOPADI-NE-4-009-L.txt,1992,1992,1
0301993-padi.txt,2003,2003,1
11043160-z01.txt,2011,2011,1
08102040-w06.txt,2009,2009,1
NOPADI-NH-8-060-L.txt,1993,1993,1
19018920-Y04.txt,"2012, 2013, 2020, 2015",2020,4
09034160-t19.txt,"2004, 2003, 2010",2010,3
79000275-HK.txt,1978,1978,1
PADI-NX-4-460-L.txt,1987,1987,1
PADI-N-2-281-L.txt,1986,1986,1
18089240-Y04.txt,"2018, 2017, 2019",2019,3
16026790-l01.txt,2016,2016,1
21038720-N05.txt,2021,2021,1
17057080-V43.txt,2020,2020,1
14029290-o12.txt,"2013, 2010, 2015",2015,3
19043410-A07.txt,2019,2019,1
PADI-NF-4-126-L.txt,1993,1993,1
16069490-l03.txt,"2014, 2016",2016,2
07081420-c01-e.txt,"2005, 2007",2007,2
9700840.txt,2003,2003,1
14007760-o04.txt,2014,2014,1
12003660-t04.txt,2013,2013,1
11064070-m15.txt,"2013, 2013",2013,1
00025330-A03.txt,2000,2000,1
07018800-p17.txt,2009,2009,1
20079570-E06.txt,2021,2021,1
18075490-Z09.txt,2019,2019,1
08038150-a18.txt,2013,2013,1
18082810-E07.txt,"2018, 2018",2018,1
07082800-h06.txt,"2005, 2005, 2005, 2008",2008,2
22025220-O02.txt,2022,2022,1
11058370-o03.txt,"2009, 2011",2011,2
9806627.txt,2000,2000,1
19019070-J04.txt,2019,2019,1
15077660-b08.txt,2016,2016,1
07035140-n20.txt,"2002, 2011, 2003, 2012",2012,4
19009330-G11.txt,2020,2020,1
06052820-r01-e.txt,2007,2007,1
9702702.txt,1999,1999,1
0305785.txt,"2003, 2002, 2003",2003,2
18006550-O01.txt,2018,2018,1
L-3-034-L.txt,1976,1976,1
10032030-o21.txt,2013,2013,1
03011341.txt,2004,2004,1
08100650-K05.txt,"2013, 2013",2013,1
06015270-t20.txt,2009,2009,1
19068890-R03.txt,2020,2020,1
12021310-i17.txt,2013,2013,1
05026090-c23.txt,2011,2011,1
16042090-O18.txt,2018,2018,1
9807505.txt,1999,1999,1
22013990-Y04.txt,2022,2022,1
08068140-p02.txt,2008,2008,1
15087530-m04.txt,2015,2015,1
15043330-Z75.txt,"2021, 2021",2021,1
02089260-n05.txt,2002,2002,1
16085180-z01.txt,2016,2016,1
18035360-R06.txt,2018,2018,1
12035740-s16.txt,2013,2013,1
9808150.txt,2000,2000,1
19008010-O07.txt,"2019, 2019",2019,1
0002708.txt,2000,2000,1
20016990-Q03.txt,2020,2020,1
KA-2-744-L.txt,"1968, 1968",1968,1
03097410-f03.txt,2003,2003,1
padi-nd-5-781-l.txt,1991,1991,1
99084790.txt,"1999, 2000",2000,2
KE-2-821-L.txt,1971,1971,1
16064560-c05.txt,2016,2016,1
09016760-n15.txt,"2011, 2008, 2006, 2007, 2009, 2008, 2006, 2009, 2009, 2009, 2010, 2010, 2011, 2010, 2010, 2010, 2010, 2010, 2010, 2011, 2011, 2007, 2006",2011,6
0403315-padi.txt,"2005, 2002, 2003, 2003, 1998, 1999, 2005",2005,5
14055510-b14.txt,"2014, 2015",2015,2
06017680-p03-e.txt,"2003, 2006",2006,2
0309195.txt,"2003, 2003, 2001, 2001, 2002, 2003, 2002, 2003, 2002, 2002, 2003, 2003, 2003",2003,3
10054930-v27.txt,2015,2015,1
0307138-padi.txt,"2004, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2003, 2004",2004,2
21043080-O04.txt,2022,2022,1
13056670-a13.txt,2014,2014,1
07043800-v22.txt,"2008, 2009",2009,2
15032400-G26.txt,"2018, 2018, 2019, 2018",2019,2
08012010-r03.txt,2008,2008,1
21047580-N02.txt,2021,2021,1
21061250-J06.txt,2021,2021,1
18057430-B01.txt,2018,2018,1
08059010-n06.txt,2010,2010,1
09079170-w05.txt,2009,2009,1
NOPADI-NF-4-135-L.txt,1995,1995,1
19014160-O02.txt,2019,2019,1
13064570-i03.txt,2013,2013,1
13025730-l01.txt,2013,2013,1
PADI-LD-3-637-L.txt,1981,1981,1
22048870-A03.txt,2022,2022,1
09054980-b05.txt,2011,2011,1
13021720-e01.txt,2013,2013,1
20007970-B03.txt,2020,2020,1
16019810-w01.txt,2016,2016,1
20024420-J10.txt,2020,2020,1
15091060-l06.txt,2016,2016,1
padi-ng-5-291-l.txt,1994,1994,1
20061550-Z13.txt,2021,2021,1
16071510-o04.txt,2016,2016,1
79000739-HK.txt,1980,1980,1
18027210-O08.txt,2018,2018,1
16011370-m12.txt,2016,2016,1
13018440-h18.txt,2013,2013,1
padi-nx-4-683-l.txt,1987,1987,1
12008190-w01.txt,2012,2012,1
09071520-k03.txt,2010,2010,1
09039830-b04.txt,2010,2010,1
15017860-c17.txt,2016,2016,1
9800240.txt,"1998, 1997, 1998, 1998, 1998",1998,2
padi-nf-3-298-l.txt,1993,1993,1
15018230-V28.txt,2019,2019,1
15046790-t06.txt,2016,2016,1
11050190-h03.txt,2012,2012,1
10081370-p09.txt,2011,2011,1
22034730-G04.txt,2022,2022,1
padi-nf-2-773-l.txt,1993,1993,1
9704365.txt,"1995, 1995, 1995, 1996, 1999, 1992, 1993, 1994, 1995, 1995, 1995, 1996, 1999",1999,6
7700322.txt,1977,1977,1
08019140-s02.txt,"2007, 2008",2008,2
19063240-V18.txt,"2017, 2021",2021,2
21071980-Y03.txt,2021,2021,1
22056420-P01.txt,2022,2022,1
06058030-t09-e.txt,"2007, 2007",2007,1
22063060-O01.txt,2022,2022,1
07048050-r28.txt,"2007, 2006, 2006, 2006, 2004, 2000, 2008",2008,5
02011243-padi.txt,2003,2003,1
0200614.txt,"2001, 2002",2002,2
03022070-f07.txt,2003,2003,1
04010270-b55.txt,2011,2011,1
21065520-V08.txt,"2019, 2018, 2022",2022,3
06051540-o17.txt,2009,2009,1
18015730-J09.txt,2018,2018,1
18059700-Z09.txt,"2019, 2019, 2019",2019,1
10040850-c01.txt,2010,2010,1
19034050-M05.txt,2020,2020,1
PADI-NC-1-092-L.txt,1989,1989,1
PADI-P-2-108-L.txt,1996,1996,1
21014300-O02.txt,2021,2021,1
22089350-E06.txt,2023,2023,1
PADI-NB-2-055-L.txt,1989,1989,1
16051390-l04.txt,"2016, 2010",2016,2
23013740-X05.txt,2023,2023,1
13029050-k09.txt,2015,2015,1
20016480-Q02.txt,2020,2020,1
05085820-t19-e.txt,2006,2006,1
0300402-padi.txt,2004,2004,1
17007280-O05.txt,2018,2018,1
17082770-V55.txt,2022,2022,1
18000340-Z14.txt,2019,2019,1
PADI-NC-2-452-L.txt,"1990, 1985, 1986, 1986, 1990",1990,3
12022060-l06.txt,2012,2012,1
11055400-e08.txt,2012,2012,1
21041490-E01.txt,2021,2021,1
PADI-NX-1-261-L.txt,1987,1987,1
0308575-padi.txt,2003,2003,1
17044900-M36.txt,2018,2018,1
22021950-G01.txt,"2021, 2020, 2022",2022,3
19079420-N06.txt,2020,2020,1
23012340-G01.txt,2023,2023,1
08004320-r01.txt,2008,2008,1
03075240-n08-e.txt,2007,2007,1
11051830-h03.txt,2011,2011,1
06011770-a03-e.txt,2006,2006,1
07074220-v16.txt,2008,2008,1
10091000-z01.txt,"2011, 2006",2011,2
17033540-K31.txt,2020,2020,1
02059380-n06-e.txt,2007,2007,1
10013620-b04.txt,2010,2010,1
06018440-a05-e.txt,2006,2006,1
12082560-v19.txt,2014,2014,1
PADI-NC-2-227-L.txt,"1990, 1989",1990,2
20089860-F04.txt,2021,2021,1
0101773.txt,2002,2002,1
11074370-w05.txt,"2011, 2013",2013,2
01103030-r37.txt,2009,2009,1
padi-ld-1-601-l.txt,1980,1980,1
08080070-v03.txt,2009,2009,1
14032750-e14.txt,2014,2014,1
NOPADI-P-2-264-L.txt,1994,1994,1
04089890-p04-e.txt,2005,2005,1
18027030-E07.txt,2019,2019,1
11036970-c10.txt,"2011, 2011, 2012",2012,2
15012070-z08.txt,2016,2016,1
9503868.txt,1998,1998,1
PADI-NC-4-590-L.txt,1990,1990,1
03025780-h19-e.txt,2006,2006,1
07069720-w14.txt,2009,2009,1
20078790-O01.txt,2020,2020,1
PADI-LF-3-722-L.txt,"1983, 1983, 1983",1983,1
15077510-g03.txt,2015,2015,1
12011200-m01.txt,2012,2012,1
12062400-e25.txt,"2012, 2015",2015,2
NOPADI-NH-6-055-L.txt,1993,1993,1
20029200-Z10.txt,2021,2021,1
23014930-O01.txt,2023,2023,1
18021890-Z13.txt,2018,2018,1
09049170-p04.txt,2009,2009,1
21054760-F09.txt,"2021, 2021",2021,1
0205591.txt,2002,2002,1
13040690-b09.txt,2013,2013,1
KX-2-505-L.txt,1967,1967,1
18087460-R08.txt,"2019, 2018",2019,2
95051050.txt,1998,1998,1
18059030-A02.txt,2018,2018,1
20014610-R05.txt,2021,2021,1
07002650-e11.txt,2011,2011,1
20067740-F01.txt,2020,2020,1
10070740-k13.txt,2011,2011,1
19038620-E01.txt,2019,2019,1
12068040-o10.txt,"2013, 2013",2013,1
09002000-s03.txt,"2009, 2009",2009,1
12006480-n01.txt,2012,2012,1
PADI-N-2-617-L.txt,1986,1986,1
12045670-l04.txt,2012,2012,1
9506051.txt,"1995, 1997",1997,2
04013450-n17-e.txt,2006,2006,1
12065220-z06.txt,2013,2013,1
21035410-V01.txt,2021,2021,1
12018730-z06.txt,2012,2012,1
05118160-p03-e.txt,"2005, 2006",2006,2
11004820-h03.txt,2011,2011,1
15006570-v25.txt,2016,2016,1
08091780-b03.txt,2008,2008,1
21008320-B01.txt,2021,2021,1
00014510-F04.txt,2001,2001,1
07073150-a02-e.txt,2007,2007,1
78000791-HK.txt,1979,1979,1
03070240-b11-e.txt,2006,2006,1
PADI-LF-4-253-L.txt,1983,1983,1
11054400-s09.txt,"2010, 2012",2012,2
21061910-Y01.txt,2021,2021,1
0300402.txt,"2002, 2004",2004,2
0311269.txt,2004,2004,1
PADI-LF-4-216-L.txt,1983,1983,1
21085360-G15.txt,2022,2022,1
11092720-m07.txt,"2013, 2013",2013,1
padi-ng-3-353-l.txt,1994,1994,1
13032320-m10.txt,2013,2013,1
10095030-o20.txt,2012,2012,1
21013910-O02.txt,2021,2021,1
14064830-x05.txt,2014,2014,1
13016490-t01.txt,2013,2013,1
05097400-t05-e.txt,"2004, 2006",2006,2
17098350-Q06.txt,"2017, 2018, 2018",2018,2
09007330-r01.txt,"2008, 2007, 2006, 2009",2009,4
9902682.txt,2001,2001,1
04098720-n02-e.txt,2005,2005,1
0307351.txt,2005,2005,1
0306464-padi.txt,2004,2004,1
02047140-p33.txt,2008,2008,1
padi-ng-5-070-l.txt,1994,1994,1
08044870-s10.txt,2008,2008,1
16059830-N13.txt,"2016, 2018",2018,2
0400671.txt,2005,2005,1
00016250-L03.txt,2000,2000,1
05016710-a04-e.txt,2005,2005,1
NOPADI-NE-7-027-L.txt,"1992, 1992",1992,1
